window_index,window_start,window_end,train_event_count,train_swap_count,train_liquidity_event_count,val_event_count,val_swap_count,skipped_reason,strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,train_rank,validation_rank,train_composite,train_net_return,train_max_drawdown,train_time_in_range,train_episode_count,train_rebalance_count,train_total_fees,train_total_transaction_cost,train_fee_to_transaction_cost_ratio,train_total_price_impact_cost,train_final_value,train_divergent_loss,validation_composite,validation_net_return,validation_max_drawdown,validation_time_in_range,validation_episode_count,validation_rebalance_count,validation_total_fees,validation_total_transaction_cost,validation_fee_to_transaction_cost_ratio,validation_total_price_impact_cost,validation_final_value,validation_divergent_loss
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.08,0.01,-0.02,0.05,,1,spot,100.0,450.0,,,False,11,11,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.08,0.01,-0.02,0.1,,1,spot,100.0,450.0,,,False,12,12,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.1,0.01,-0.02,0.0,,1,spot,100.0,450.0,,,False,13,13,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.1,0.01,-0.02,0.02,,1,spot,100.0,450.0,,,False,14,14,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.1,0.01,-0.02,0.05,,1,spot,100.0,450.0,,,False,15,15,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.1,0.01,-0.02,0.1,,1,spot,100.0,450.0,,,False,16,16,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.12,0.01,-0.02,0.0,,1,spot,100.0,450.0,,,False,17,17,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.12,0.01,-0.02,0.02,,1,spot,100.0,450.0,,,False,18,18,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.12,0.01,-0.02,0.05,,1,spot,100.0,450.0,,,False,19,19,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
0,2026-04-23T18:46:49+00:00,2026-04-24T14:22:24+00:00,308,300,8,75,75,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.1,,0.12,0.01,-0.02,0.1,,1,spot,100.0,450.0,,,False,20,20,-0.024374373726563786,0.002306938696529759,0.026681312423093545,0.9933333333333333,4,3,1.2914311701642474,1.7880752717792436,0.7222465354488096,0.09510809877954429,451.0381224134384,0.002306938696529759,-0.0037258035689052235,-0.0024974407813754818,0.0012283627875297417,0.9733333333333334,1,0,0.1159545732866245,0.5520323398398002,0.2100503266172314,0.09012111352265606,448.87615164838104,-0.0024974407813754818
1,2026-04-24T14:22:45+00:00,2026-04-25T20:20:27+00:00,306,300,6,75,75,,paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.02,,0.04,0.01,-0.01,0.1,,1,spot,100.0,450.0,,,False,1,1,0.002465528722105071,0.0069736189994051845,0.004508090277300114,0.5033333333333333,1,0,2.4709376991512237,0.5740879553913748,4.304109981660743,0.09960202254194428,453.13812854973236,0.0069736189994051845,-0.002260012143047154,-0.0016855188219687678,0.0005744933210783863,0.9733333333333334,1,0,0.06482120171838113,0.5782132779405936,0.11210604147530652,0.10106356376923031,449.24151653011404,-0.0016855188219687678
1,2026-04-24T14:22:45+00:00,2026-04-25T20:20:27+00:00,306,300,6,75,75,,paper,fixed_pct_width,spot,1.5,0.99,0.5,False,5.0,0.02,,0.04,0.01,-0.02,0.1,,1,spot,100.0,450.0,,,False,2,2,0.002465528722105071,0.0069736189994051845,0.004508090277300114,0.5033333333333333,1,0,2.4709376991512237,0.5740879553913748,4.304109981660743,0.09960202254194428,453.13812854973236,0.0069736189994051845,-0.002260012143047154,-0.0016855188219687678,0.0005744933210783863,0.9733333333333334,1,0,0.06482120171838113,0.5782132779405936,0.11210604147530652,0.10106356376923031,449.24151653011404,-0.0016855188219687678
